,Left_side,Right_side,Support,Confidence,Lift
31,/eaglefarm/javascript/menu.js,/eaglefarm/pdf/Web_Price_List.pdf,0.07426508509541001,0.5179856115107914,6.238348451673444
32,/eaglefarm/pdf/Web_Price_List.pdf,/eaglefarm/javascript/menu.js,0.07426508509541001,0.8944099378881988,6.238348451673444
33,/eaglefarm/javascript/menu.js,/eaglefarm/pricelist,0.08457968024755029,0.5899280575539568,6.4262387842534965
34,/eaglefarm/pricelist,/eaglefarm/javascript/menu.js,0.08457968024755029,0.9213483146067417,6.4262387842534965
35,/eaglefarm/javascript/menu.js,/eaglefarm/pricelist/,0.08303249097472924,0.579136690647482,6.491017590551835
36,/eaglefarm/pricelist/,/eaglefarm/javascript/menu.js,0.08303249097472924,0.930635838150289,6.491017590551836
37,/eaglefarm/pdf/Web_Price_List.pdf,/eaglefarm/pricelist,0.07735946364105209,0.9316770186335404,10.148998534440645
38,/eaglefarm/pricelist,/eaglefarm/pdf/Web_Price_List.pdf,0.07735946364105209,0.8426966292134832,10.148998534440645
39,/eaglefarm/pdf/Web_Price_List.pdf,/eaglefarm/pricelist/,0.07632800412583807,0.9192546583850932,10.303091228951999
40,/eaglefarm/pricelist/,/eaglefarm/pdf/Web_Price_List.pdf,0.07632800412583807,0.8554913294797689,10.303091228951999
41,/eaglefarm/pricelist,/eaglefarm/pricelist/,0.08715832903558535,0.949438202247191,10.641391180100019
42,/eaglefarm/pricelist/,/eaglefarm/pricelist,0.08715832903558535,0.976878612716763,10.64139118010002
43,/more.html,/services.html,0.05105724600309438,0.7122302158273381,5.927100379782011
44,/services.html,/more.html,0.05105724600309438,0.424892703862661,5.927100379782011
45,"/more.html,/",/services.html,0.04641567818463126,0.8035714285714286,6.687231759656653
46,"/services.html,/",/more.html,0.04641567818463126,0.46153846153846156,6.438295517432208
47,"/services.html,/more.html",/,0.04641567818463126,0.9090909090909092,2.4313479623824454
48,"/eaglefarm/,/eaglefarm/javascript/menu.js",/eaglefarm/pdf/Web_Price_List.pdf,0.06446621970087674,0.5733944954128439,6.905664140406859
49,"/eaglefarm/,/eaglefarm/pdf/Web_Price_List.pdf",/eaglefarm/javascript/menu.js,0.06446621970087674,0.9920634920634921,6.919464428457235
50,"/eaglefarm/pdf/Web_Price_List.pdf,/eaglefarm/javascript/menu.js",/eaglefarm/,0.06446621970087674,0.8680555555555555,6.652805226174791
51,"/eaglefarm/,/eaglefarm/javascript/menu.js",/eaglefarm/pricelist,0.073749355337803,0.6559633027522936,7.145577775487064
52,"/eaglefarm/pricelist,/eaglefarm/",/eaglefarm/javascript/menu.js,0.073749355337803,0.9930555555555556,6.926383892885691
53,"/eaglefarm/pricelist,/eaglefarm/javascript/menu.js",/eaglefarm/,0.073749355337803,0.8719512195121951,6.682661717921527
54,"/eaglefarm/,/eaglefarm/javascript/menu.js",/eaglefarm/pricelist/,0.073749355337803,0.6559633027522936,7.352097364373973
55,"/eaglefarm/pricelist/,/eaglefarm/",/eaglefarm/javascript/menu.js,0.073749355337803,0.9862068965517242,6.87861572810717
56,"/eaglefarm/pricelist/,/eaglefarm/javascript/menu.js",/eaglefarm/,0.073749355337803,0.8881987577639752,6.80718336483932
57,"/eaglefarm/,/eaglefarm/pdf/Web_Price_List.pdf",/eaglefarm/pricelist,0.06498194945848375,1.0,10.893258426966293
58,"/eaglefarm/pricelist,/eaglefarm/",/eaglefarm/pdf/Web_Price_List.pdf,0.06498194945848375,0.8749999999999999,10.538043478260867
59,"/eaglefarm/pricelist,/eaglefarm/pdf/Web_Price_List.pdf",/eaglefarm/,0.06498194945848375,0.8399999999999999,6.437786561264821
60,"/eaglefarm/,/eaglefarm/pdf/Web_Price_List.pdf",/eaglefarm/pricelist/,0.06498194945848375,1.0,11.208092485549134
61,"/eaglefarm/pricelist/,/eaglefarm/",/eaglefarm/pdf/Web_Price_List.pdf,0.06498194945848375,0.8689655172413793,10.465367316341828
62,"/eaglefarm/pricelist/,/eaglefarm/pdf/Web_Price_List.pdf",/eaglefarm/,0.06498194945848375,0.8513513513513512,6.524783676957589
63,"/eaglefarm/pricelist,/eaglefarm/",/eaglefarm/pricelist/,0.07426508509541001,1.0,11.208092485549134
64,"/eaglefarm/pricelist/,/eaglefarm/",/eaglefarm/pricelist,0.07426508509541001,0.993103448275862,10.818132506780318
65,"/eaglefarm/pricelist/,/eaglefarm/pricelist",/eaglefarm/,0.07426508509541001,0.8520710059171599,6.530299132305823
66,"/eaglefarm/pdf/Web_Price_List.pdf,/eaglefarm/javascript/menu.js",/eaglefarm/pricelist,0.073749355337803,0.9930555555555556,10.81761079900125
67,"/eaglefarm/pricelist,/eaglefarm/javascript/menu.js",/eaglefarm/pdf/Web_Price_List.pdf,0.073749355337803,0.8719512195121951,10.501325556733828
68,"/eaglefarm/pricelist,/eaglefarm/pdf/Web_Price_List.pdf",/eaglefarm/javascript/menu.js,0.073749355337803,0.9533333333333334,6.6493285371702635
69,"/eaglefarm/pdf/Web_Price_List.pdf,/eaglefarm/javascript/menu.js",/eaglefarm/pricelist/,0.07323362558019597,0.986111111111111,11.05242453436095
70,"/eaglefarm/pricelist/,/eaglefarm/javascript/menu.js",/eaglefarm/pdf/Web_Price_List.pdf,0.07323362558019597,0.8819875776397514,10.622198217661355
71,"/eaglefarm/pricelist/,/eaglefarm/pdf/Web_Price_List.pdf",/eaglefarm/javascript/menu.js,0.07323362558019597,0.9594594594594593,6.692057165078746
72,"/eaglefarm/pricelist,/eaglefarm/javascript/menu.js",/eaglefarm/pricelist/,0.08251676121712223,0.975609756097561,10.934724376145496
73,"/eaglefarm/pricelist/,/eaglefarm/javascript/menu.js",/eaglefarm/pricelist,0.08251676121712223,0.9937888198757764,10.825598436736687
74,"/eaglefarm/pricelist/,/eaglefarm/pricelist",/eaglefarm/javascript/menu.js,0.08251676121712223,0.9467455621301776,6.603380017879188
75,"/eaglefarm/pricelist,/eaglefarm/pdf/Web_Price_List.pdf",/eaglefarm/pricelist/,0.07529654461062403,0.9733333333333333,10.909210019267823
76,"/eaglefarm/pricelist/,/eaglefarm/pdf/Web_Price_List.pdf",/eaglefarm/pricelist,0.07529654461062403,0.9864864864864864,10.746052232007287
77,"/eaglefarm/pricelist/,/eaglefarm/pricelist",/eaglefarm/pdf/Web_Price_List.pdf,0.07529654461062403,0.8639053254437871,10.404425006431696
78,"/eaglefarm/,/eaglefarm/pdf/Web_Price_List.pdf,/eaglefarm/javascript/menu.js",/eaglefarm/pricelist,0.06446621970087674,1.0,10.893258426966293
79,"/eaglefarm/pricelist,/eaglefarm/,/eaglefarm/javascript/menu.js",/eaglefarm/pdf/Web_Price_List.pdf,0.06446621970087674,0.8741258741258741,10.52751596229857
80,"/eaglefarm/pricelist,/eaglefarm/,/eaglefarm/pdf/Web_Price_List.pdf",/eaglefarm/javascript/menu.js,0.06446621970087674,0.9920634920634921,6.919464428457235
81,"/eaglefarm/pricelist,/eaglefarm/pdf/Web_Price_List.pdf,/eaglefarm/javascript/menu.js",/eaglefarm/,0.06446621970087674,0.8741258741258741,6.699328339644545
82,"/eaglefarm/,/eaglefarm/pdf/Web_Price_List.pdf,/eaglefarm/javascript/menu.js",/eaglefarm/pricelist/,0.06446621970087674,1.0,11.208092485549134
83,"/eaglefarm/pricelist/,/eaglefarm/,/eaglefarm/javascript/menu.js",/eaglefarm/pdf/Web_Price_List.pdf,0.06446621970087674,0.8741258741258741,10.52751596229857
84,"/eaglefarm/pricelist/,/eaglefarm/,/eaglefarm/pdf/Web_Price_List.pdf",/eaglefarm/javascript/menu.js,0.06446621970087674,0.9920634920634921,6.919464428457235
85,"/eaglefarm/pricelist/,/eaglefarm/pdf/Web_Price_List.pdf,/eaglefarm/javascript/menu.js",/eaglefarm/,0.06446621970087674,0.8802816901408451,6.746506708233592
86,"/eaglefarm/pricelist,/eaglefarm/,/eaglefarm/javascript/menu.js",/eaglefarm/pricelist/,0.073749355337803,1.0,11.208092485549134
87,"/eaglefarm/pricelist/,/eaglefarm/,/eaglefarm/javascript/menu.js",/eaglefarm/pricelist,0.073749355337803,1.0,10.893258426966293
88,"/eaglefarm/pricelist,/eaglefarm/pricelist/,/eaglefarm/",/eaglefarm/javascript/menu.js,0.073749355337803,0.9930555555555556,6.926383892885691
89,"/eaglefarm/pricelist/,/eaglefarm/pricelist,/eaglefarm/javascript/menu.js",/eaglefarm/,0.073749355337803,0.89375,6.849728260869566
90,"/eaglefarm/pricelist,/eaglefarm/,/eaglefarm/pdf/Web_Price_List.pdf",/eaglefarm/pricelist/,0.06498194945848375,1.0,11.208092485549134
91,"/eaglefarm/pricelist/,/eaglefarm/,/eaglefarm/pdf/Web_Price_List.pdf",/eaglefarm/pricelist,0.06498194945848375,1.0,10.893258426966293
92,"/eaglefarm/pricelist,/eaglefarm/pricelist/,/eaglefarm/",/eaglefarm/pdf/Web_Price_List.pdf,0.06498194945848375,0.8749999999999999,10.538043478260867
93,"/eaglefarm/pricelist/,/eaglefarm/pricelist,/eaglefarm/pdf/Web_Price_List.pdf",/eaglefarm/,0.06498194945848375,0.8630136986301369,6.614164275272077
94,"/eaglefarm/pricelist,/eaglefarm/pdf/Web_Price_List.pdf,/eaglefarm/javascript/menu.js",/eaglefarm/pricelist/,0.07271789582258896,0.9860139860139859,11.051335947289704
95,"/eaglefarm/pricelist/,/eaglefarm/pdf/Web_Price_List.pdf,/eaglefarm/javascript/menu.js",/eaglefarm/pricelist,0.07271789582258896,0.9929577464788732,10.816545339452444
96,"/eaglefarm/pricelist/,/eaglefarm/pricelist,/eaglefarm/javascript/menu.js",/eaglefarm/pdf/Web_Price_List.pdf,0.07271789582258896,0.88125,10.613315217391303
97,"/eaglefarm/pricelist/,/eaglefarm/pricelist,/eaglefarm/pdf/Web_Price_List.pdf",/eaglefarm/javascript/menu.js,0.07271789582258896,0.9657534246575342,6.73595644032719
98,"/eaglefarm/pricelist,/eaglefarm/,/eaglefarm/pdf/Web_Price_List.pdf,/eaglefarm/javascript/menu.js",/eaglefarm/pricelist/,0.06446621970087674,1.0,11.208092485549134
99,"/eaglefarm/pricelist/,/eaglefarm/,/eaglefarm/pdf/Web_Price_List.pdf,/eaglefarm/javascript/menu.js",/eaglefarm/pricelist,0.06446621970087674,1.0,10.893258426966293
100,"/eaglefarm/pricelist,/eaglefarm/pricelist/,/eaglefarm/,/eaglefarm/javascript/menu.js",/eaglefarm/pdf/Web_Price_List.pdf,0.06446621970087674,0.8741258741258741,10.52751596229857
101,"/eaglefarm/pricelist,/eaglefarm/pricelist/,/eaglefarm/,/eaglefarm/pdf/Web_Price_List.pdf",/eaglefarm/javascript/menu.js,0.06446621970087674,0.9920634920634921,6.919464428457235
102,"/eaglefarm/pricelist/,/eaglefarm/pricelist,/eaglefarm/pdf/Web_Price_List.pdf,/eaglefarm/javascript/menu.js",/eaglefarm/,0.06446621970087674,0.8865248226950354,6.794354273540212
